file,line,symbol,type,scope,mutability,synchronization,writer_evidence,reader_evidence,owner_identity,reset_teardown_disposition
ggml/src/ggml-sycl/ggml-sycl.cpp,9073,g_test_moe_ptr_table_ready_event_deps,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L9647:g_test_moe_ptr_table_ready_event_deps.store(0, std::memory_order_relaxed); | L9740:g_test_moe_ptr_table_ready_event_deps.store(0, std::memory_order_relaxed); | L9764:g_test_moe_ptr_table_ready_event_deps.store(0, std::memory_order_relaxed);",unscoped lexical candidate: L9663:const bool dep_chained = g_test_moe_ptr_table_ready_event_deps.load(std::memory_order_relaxed) > 0; | L9752:if (g_test_moe_ptr_table_ready_event_deps.load(std::memory_order_relaxed) == 0) { | L9772:const bool cached_dep_chained = g_test_moe_ptr_table_ready_event_deps.load(std::memory_order_relaxed) > 0;,model/layer semantic state (review required),"lifecycle not inferred; unscoped lexical reset candidate: L9647:g_test_moe_ptr_table_ready_event_deps.store(0, std::memory_order_relaxed); | L9740:g_test_moe_ptr_table_ready_event_deps.store(0, std::memory_order_relaxed); | L9764:g_test_moe_ptr_table_ready_event_deps.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/ggml-sycl.cpp,9074,g_runtime_sycl_info,std::atomic<const ggml_sycl_device_info *>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L22900:ggml_sycl::g_runtime_sycl_info.store(&info, std::memory_order_release);",unscoped lexical candidate: L9222:if (const ggml_sycl_device_info * runtime_info = g_runtime_sycl_info.load(std::memory_order_acquire)) {,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,9087,g_test_moe_probe_override_mutex,std::mutex,namespace:ggml_sycl,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L9165:std::lock_guard<std::mutex> lock(g_test_moe_probe_override_mutex); | L9179:std::lock_guard<std::mutex> lock(g_test_moe_probe_override_mutex); | L9190:std::lock_guard<std::mutex> lock(g_test_moe_probe_override_mutex);,model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,9088,g_test_moe_probe_overrides,std::vector<test_moe_planned_layout_probe_override>,namespace:ggml_sycl,mutable,none evident,"unscoped lexical candidate: L9175:g_test_moe_probe_overrides.push_back({ tensor, device, layout, local, secondary, host, missing }); | L9180:g_test_moe_probe_overrides.clear();",unscoped lexical candidate: L9166:for (test_moe_planned_layout_probe_override & record : g_test_moe_probe_overrides) { | L9191:for (const test_moe_planned_layout_probe_override & record : g_test_moe_probe_overrides) {,model/layer semantic state (review required),lifecycle not inferred; unscoped lexical reset candidate: L9180:g_test_moe_probe_overrides.clear();
ggml/src/ggml-sycl/ggml-sycl.cpp,9985,disabled,int,function-local:ggml_sycl_reorder_enabled,mutable,none evident,"unscoped lexical candidate: L650:""calls=%llu pp=%llu tg=%llu disabled=%llu "" | L9988:disabled = (env && std::atoi(env) != 0) ? 1 : 0; | L24673:static const bool disabled = (std::getenv(""GGML_SYCL_NO_GPU_REORDER"") != nullptr);","unscoped lexical candidate: L393:static std::atomic<int> g_ggml_sycl_unified_dispatch{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L757:static std::atomic<int> g_ggml_sycl_force_vram{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L2687:// cache planner. Rerank is disabled by default (interval=0).",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10165,g_sycl_error_context_node_idx,int,file,mutable,thread-local,unscoped lexical candidate: L10173:g_sycl_error_context_node_idx = node_idx; | L10181:g_sycl_error_context_node_idx = -1;,"unscoped lexical candidate: L10243:g_sycl_error_context_device, g_sycl_error_context_node_idx, g_sycl_error_context_n_nodes,",thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10166,g_sycl_error_context_n_nodes,int,file,mutable,thread-local,unscoped lexical candidate: L10174:g_sycl_error_context_n_nodes = n_nodes; | L10182:g_sycl_error_context_n_nodes = 0;,"unscoped lexical candidate: L10243:g_sycl_error_context_device, g_sycl_error_context_node_idx, g_sycl_error_context_n_nodes,",thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10167,g_sycl_error_context_device,int,file,mutable,thread-local,unscoped lexical candidate: L10172:g_sycl_error_context_device = device; | L10180:g_sycl_error_context_device = -1;,"unscoped lexical candidate: L10243:g_sycl_error_context_device, g_sycl_error_context_node_idx, g_sycl_error_context_n_nodes, | L10253:ggml_sycl_dump_error_tensor_handle_meta(""ERROR dst"", dst, g_sycl_error_context_device); | L10254:ggml_sycl_dump_error_tensor_handle_meta(""ERROR src0"", dst ? dst->src[0] : nullptr, g_sycl_error_context_device);",thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10168,g_sycl_error_context_node,const ggml_tensor *,file,mutable,thread-local,unscoped lexical candidate: L10175:g_sycl_error_context_node = node; | L10183:g_sycl_error_context_node = nullptr;,unscoped lexical candidate: L10241:const ggml_tensor * node = g_sycl_error_context_node;,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10169,g_sycl_error_context_recording,bool,file,mutable,thread-local,unscoped lexical candidate: L10176:g_sycl_error_context_recording = g_ggml_sycl_graph_recording; | L10184:g_sycl_error_context_recording = false;,"unscoped lexical candidate: L10244:g_sycl_error_context_recording ? 1 : 0, node ? ggml_op_name(node->op) : ""none"",",thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10270,g_sycl_in_model_load,std::atomic<bool>,file,mutable,intrinsic:atomic,"unscoped lexical candidate: L11990:g_sycl_in_model_load.store(true, std::memory_order_release); | L12025:g_sycl_in_model_load.store(false, std::memory_order_release); | L12329:g_sycl_in_model_load.store(false, std::memory_order_release);",unscoped lexical candidate: L39131:const bool in_model_load = g_sycl_in_model_load.load(std::memory_order_acquire); | L39195:const bool in_model_load = g_sycl_in_model_load.load(std::memory_order_acquire); | L101783:const bool async = !g_sycl_in_model_load.load(std::memory_order_acquire);,model/layer semantic state (review required),"lifecycle not inferred; unscoped lexical reset candidate: L12025:g_sycl_in_model_load.store(false, std::memory_order_release); | L12329:g_sycl_in_model_load.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/ggml-sycl.cpp,10273,g_sycl_backend_refcount,std::atomic<int>,file,mutable,intrinsic:atomic,"unscoped lexical candidate: L79757:g_sycl_backend_refcount.fetch_sub(1, std::memory_order_acq_rel); | L104195:g_sycl_backend_refcount.fetch_add(1, std::memory_order_acq_rel);",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10286,g_sycl_host_weight_extras_mutex,std::mutex,file,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L10336:std::lock_guard<std::mutex> lock(g_sycl_host_weight_extras_mutex); | L10964:std::lock_guard<std::mutex> lock(g_sycl_host_weight_extras_mutex); | L13127:std::lock_guard<std::mutex> lock(g_sycl_host_weight_extras_mutex);,model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10287,g_sycl_host_weight_extras,"std::unordered_map<std::string, sycl_host_weight_extra_entry>",file,mutable,none evident,unscoped lexical candidate: L10974:it = g_sycl_host_weight_extras.erase(it); | L13129:g_sycl_host_weight_extras.clear(); | L13150:g_sycl_host_weight_extras.clear();,unscoped lexical candidate: L10338:auto it = g_sycl_host_weight_extras.find(key); | L10339:if (it != g_sycl_host_weight_extras.end()) { | L10965:for (auto it = g_sycl_host_weight_extras.begin(); it != g_sycl_host_weight_extras.end();) {,model/layer semantic state (review required),lifecycle not inferred; unscoped lexical reset candidate: L10974:it = g_sycl_host_weight_extras.erase(it); | L13129:g_sycl_host_weight_extras.clear(); | L13150:g_sycl_host_weight_extras.clear();
ggml/src/ggml-sycl/ggml-sycl.cpp,10373,g_sycl_weight_cache_uuid,std::atomic<uint64_t>,file,mutable,intrinsic:atomic,"unscoped lexical candidate: L10573:extra->cache_uuid = g_sycl_weight_cache_uuid.fetch_add(1, std::memory_order_relaxed); | L10948:const uint64_t uuid = g_sycl_weight_cache_uuid.fetch_add(1, std::memory_order_relaxed); | L14051:cache_uuid = g_sycl_weight_cache_uuid.fetch_add(1, std::memory_order_relaxed);",none found by unscoped lexical scan,model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10405,g_routing_indices_cache,routing_indices_cache,file,mutable,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L10453:std::lock_guard<std::mutex> lock(g_routing_indices_cache.mutex); | L10454:if (g_routing_indices_cache.capacity < count || g_routing_indices_cache.host_indices == nullptr) { | L10455:g_routing_indices_cache.wait_pending();,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10423,enabled,std::atomic<int>,function-local:routing_index_capture_enabled,mutable,intrinsic:atomic,unscoped lexical candidate: L207:static const bool enabled = []() { | L431:static const bool enabled = [] { | L440:static const bool enabled = [] {,"unscoped lexical candidate: L211:return enabled; | L393:static std::atomic<int> g_ggml_sycl_unified_dispatch{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L435:return enabled;",process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L6847:enabled.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/ggml-sycl.cpp,10622,k_weight_cache_guard_bytes,constexpr size_t,anonymous-namespace,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L10629:size_t guard_size = k_weight_cache_guard_bytes; | L10801:const size_t guard = k_weight_cache_guard_bytes; | L10851:reinterpret_cast<uint8_t *>(ptr) - k_weight_cache_guard_bytes - sizeof(weight_cache_alloc_header));,model/layer semantic state (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,10623,k_weight_cache_guard_pattern,constexpr uint8_t,anonymous-namespace,immutable binding,none evident,none found by unscoped lexical scan,"unscoped lexical candidate: L10724:if (prefix[i] != k_weight_cache_guard_pattern) { | L10729:if (suffix[i] != k_weight_cache_guard_pattern) { | L10819:std::memset(prefix, k_weight_cache_guard_pattern, guard_size);",model/layer semantic state (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,10624,k_weight_cache_guard_magic,constexpr uint64_t,anonymous-namespace,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L10627:uint64_t magic = k_weight_cache_guard_magic; | L10715:if (header->magic != k_weight_cache_guard_magic) { | L10790:header->magic = k_weight_cache_guard_magic;,model/layer semantic state (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,10634,g_weight_cache_alloc_mutex,std::mutex,anonymous-namespace,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L10672:std::lock_guard<std::mutex> lock(g_weight_cache_alloc_mutex); | L10684:std::lock_guard<std::mutex> lock(g_weight_cache_alloc_mutex); | L10704:std::lock_guard<std::mutex> lock(g_weight_cache_alloc_mutex);,tensor/allocation identity or registry,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10635,g_weight_cache_allocations,std::vector<weight_cache_alloc_header *>,anonymous-namespace,mutable,none evident,unscoped lexical candidate: L10673:g_weight_cache_allocations.push_back(header); | L10687:g_weight_cache_allocations.erase(it);,"unscoped lexical candidate: L10685:auto it = std::find(g_weight_cache_allocations.begin(), g_weight_cache_allocations.end(), header); | L10686:if (it != g_weight_cache_allocations.end()) { | L10745:for (const auto * header : g_weight_cache_allocations) {",tensor/allocation identity or registry,lifecycle not inferred; unscoped lexical reset candidate: L10687:g_weight_cache_allocations.erase(it);
ggml/src/ggml-sycl/ggml-sycl.cpp,10636,g_weight_cache_alloc_tags,"std::unordered_map<const weight_cache_alloc_header *, std::string>",anonymous-namespace,mutable,none evident,unscoped lexical candidate: L10675:g_weight_cache_alloc_tags[header] = | L10689:g_weight_cache_alloc_tags.erase(header);,unscoped lexical candidate: L10696:auto it = g_weight_cache_alloc_tags.find(header); | L10697:return it != g_weight_cache_alloc_tags.end() ? it->second.c_str() : nullptr; | L10705:auto it = g_weight_cache_alloc_tags.find(header);,tensor/allocation identity or registry,lifecycle not inferred; unscoped lexical reset candidate: L10689:g_weight_cache_alloc_tags.erase(header);
ggml/src/ggml-sycl/ggml-sycl.cpp,10637,g_weight_cache_guard_enabled,std::atomic<int>,anonymous-namespace,mutable,intrinsic:atomic,"unscoped lexical candidate: L10650:g_weight_cache_guard_enabled.store(enabled, std::memory_order_release);",unscoped lexical candidate: L10641:int enabled = g_weight_cache_guard_enabled.load(std::memory_order_acquire);,model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10638,g_weight_cache_guard_pages_enabled,std::atomic<int>,anonymous-namespace,mutable,intrinsic:atomic,"unscoped lexical candidate: L10661:g_weight_cache_guard_pages_enabled.store(enabled, std::memory_order_release);",unscoped lexical candidate: L10655:int enabled = g_weight_cache_guard_pages_enabled.load(std::memory_order_acquire);,model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10886,g_sycl_weight_identity_mutex,std::mutex,file,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L11669:std::lock_guard<std::mutex> lock(g_sycl_weight_identity_mutex); | L13263:std::lock_guard<std::mutex> lock_id(g_sycl_weight_identity_mutex); | L13467:std::lock_guard<std::mutex> lock(g_sycl_weight_identity_mutex);,model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,10887,g_sycl_weight_identities_by_name,"std::unordered_map<std::string, ggml_sycl_weight_identity>",file,mutable,none evident,"unscoped lexical candidate: L11674:it = g_sycl_weight_identities_by_name.erase(it); | L13550:g_sycl_weight_identities_by_name[ggml_sycl_owner_name_key(owner, name)] = identity; | L23994:g_sycl_weight_identities_by_name[owner_key] = identity;","unscoped lexical candidate: L10910:// g_sycl_weight_identities_by_name is scoped by ggml_sycl_owner_name_key(). | L11670:for (auto it = g_sycl_weight_identities_by_name.begin(); it != g_sycl_weight_identities_by_name.end();) { | L13266:auto name_it = g_sycl_weight_identities_by_name.find(ggml_sycl_owner_name_key(owner, name));",model/layer semantic state (review required),lifecycle not inferred; unscoped lexical reset candidate: L11674:it = g_sycl_weight_identities_by_name.erase(it);
